"2768",,"G97.8","Other postprocedural disorders of nervous system"
"2769",,"G97.9","Postprocedural disorder of nervous system, unspecified"
"2770",,"G98","Other disorders of nervous system, not elsewhere classified"
"2771","219","G99.0","Autonomic neuropathy in endocrine and metabolic diseases"
"2772","219","G99.1","Other disorders of autonomic nervous system in other disease classified elsewhere"
"2773","219","G99.2","Myelopathy in diseases classified elsewhere"
"2774","219","G99.8","Other specified disorders of nervous system in diseases ec"
"2775","220","H00.0","Hordeolum and other deep inflammation of eyelid"
"2776","220","H00.1","Chalazion"
"2777","220","H01.0","Blepharitis"
"2778","220","H01.1","Noninfectious dermatoses of eyelid"
"2779","220","H01.8","Other specified inflammation of eyelid"
"2780","220","H01.9","Inflammation of eyelid, unspecified"
"2781","229","H02.0","Entropion and trichiasis of eyelid"
"2782","229","H02.1","Ectropion of eyelid"
"2783","229","H02.2","Lagophthalmos"
"2784","229","H02.3","Blepharochalasis"
"2785","229","H02.4","Ptosis of eyelid"
"2786","229","H02.5","Other disorders affecting eyelid function"
"2787","229","H02.6","Xanthelasma of eyelid"
"2788","229","H02.7","Other degenerative disorders of eyelid and periocular area"
"2789","229","H02.8","Other specified disorders of eyelid"
"2790","229","H02.9","Disorder of eyelid, unspecified"
"2791","229","H03.0","Parasitic infestation of eyelid in diseases classified"
"2792","229","H03.1","Involvement of eyelid in other infectious diseases classified elsewhere"
"2793","229","H03.8","Involvement of eyelid in other diseases classified elsewhere"
"2794","230","H04.0","Dacryoadenitis"
"2795","230","H04.1","Other disorders of lacrimal gland"
"2796","230","H04.2","Epiphora"
"2797","230","H04.3","Acute and unspecified inflammation of lacrimal passages"
"2798","230","H04.4","Chronic inflammation of lacrimal passages"
"2799","230","H04.5","Stenosis and insufficiency of lacrimal passages"
"2800","230","H04.6","Other changes in lacrimal passages"
"2801","230","H04.8","Other disorders of lacrimal system"
"2802","230","H04.9","Disorder of lacrimal system, unspecified"
"2803","230","H05.0","Acute inflammation of orbit"
"2804","230","H05.1","Chronic inflammatory disorders of orbit"
"2805","230","H05.2","Exophthalmic conditions"
"2806","230","H05.3","Deformity of orbit"
"2807","230","H05.4","Enophthalmos"
"2808","230","H05.5","Retained (old) foreign body folowing penetrating wound of orbit"
"2809","230","H05.8","Other disorders of orbit"
"2810","230","H05.9","Disorder of orbit, unspecified"
"2811","230","H06.0","Disorders of lacrimal system in diseases classified elsewhere"
"2812","230","H06.1","Parasitic infestation of orbit in diseases classified elsewhere"
"2813","230","H06.2","Dysthyroid exophthalmos"
"2814","230","H06.3","Other disorders of orbit in diseases classified elsewhere"
"2815","221","H10.0","Mucopurulent conjunctivitis"
"2816","221","H10.1","Acute atopic conjunctivitis"
"2817","221","H10.2","Other acute conjunctivitis"
"2818","221","H10.3","Acute conjunctivitis, unspecified"
"2819","221","H10.4","Chronic conjunctivitis"
"2820","221","H10.5","Blepharoconjunctivitis"
"2821","221","H10.8","Other conjunctivitis"
"2822","221","H10.9","Conjunctivitis, unspecified"
"2823","221","H11.0","Pterygium"
"2824","221","H11.1","Conjunctival degenerations and deposits"
"2825","221","H11.2","Conjunctival scars"
"2826","221","H11.3","Conjunctival haemorrhage"
"2827","221","H11.4","Other conjunctival vascular disorders and cysts"
"2828","221","H11.8","Other specified disorders of conjunctiva"
"2829","221","H11.9","Disorder of conjunctiva, unspecified"
"2830","221","H13.0","Filarial infection of conjunctiva"
"2831","221","H13.1","Conjunctivitis in infectious and parasitic diseases classified elsewhere"
"2832","221","H13.2","Conjunctivitis in other diseases classified elsewhere"
"2833","221","H13.3","Ocular pemphigoid"
"2834","221","H13.8","Other disorders of conjunctiva in diseases classified elsewhere"
"2835","222","H15.0","Scleritis"
"2836","222","H15.1","Episcleritis"
"2837","222","H15.8","Other disorders of sclera"
"2838","222","H15.9","Disorder of sclera, unspecified"
"2839","222","H16.0","Corneal ulcer"
"2840","222","H16.1","Other superficial keratitis without conjunctivitis"
"2841","222","H16.2","Keratoconjunctivitis"
"2842","222","H16.3","Interstitial and deep keratitis"
"2843","222","H16.4","Corneal neovascularization"
"2844","222","H16.8","Other keratitis"
"2845","222","H16.9","Keratitis, unspecified"
"2846","222","H17.0","Adherent leukoma"
"2847","222","H17.1","Other central corneal opacity"
"2848","222","H17.8","Other corneal scars and opacities"
"2849","222","H17.9","Corneal scar and opacity, unspecified"
"2850","222","H18.0","Corneal pigmentations and deposits"
"2851","222","H18.1","Bullous keratopathy"
"2852","222","H18.2","Other corneal oedema"
"2853","222","H18.3","Changes in corneal membranes"
"2854","222","H18.4","Corneal degeneration"
"2855","222","H18.5","Hereditary corneal dystrophies"
"2856","222","H18.6","Keratoconus"
"2857","222","H18.7","Other corneal deformities"
"2858","222","H18.8","Other specified disorders of cornea"
"2859","222","H18.9","Disorder of cornea, unspecified"
"2860","222","H19.0","Scleritis and episcleritis in diseases classified elsewhere"
"2861","222","H19.1","Herpesviral keratitis and keratoconjunctivitis"
"2862","222","H19.2","Keratitis and keratoconjunctivitis in other infectious and parasitic disease classified elsewhere"
"2863","222","H19.3","Keratitis and keratoconjunctivitis in other diseases classified elsewhere"
"2864","222","H19.8","Other disorders of sclera and cornea in diseases classified elsewhere"
"2865","231","H20.0","Acute and subacute iridocyclitis"
"2866","231","H20.1","Chronic iridocyclitis"
"2867","231","H20.2","Lens-induced iridocyclitis"
"2868","231","H20.8","Other iridocyclitis"
"2869","231","H20.9","Iridocyclitis, unspecified"
"2870","231","H21.0","Hyphaema"
"2871","231","H21.1","Other vascular disorders of iris and ciliary body"
"2872","231","H21.2","Degeneration of iris and ciliary body"
"2873","231","H21.3","Cyst of iris, ciliary body and anterior chamber"
"2874","231","H21.4","Pupillary membranes"
"2875","231","H21.5","Other adhesions and disruptions of iris and ciliary body"
"2876","231","H21.8","Other specified disorders of iris and ciliary body"
"2877","231","H21.9","Disorder of iris and ciliary body, unspecified"
"2878","231","H22.0","Iridocyclitis in infectious and parasitic diseases classified elsewhere"
"2879","231","H22.1","Iridocyclitis in other diseases classified elsewhere"
"2880","231","H22.8","Other disorders of iris and ciliary body in diseases classified elsewhere"
"2881","223","H25.0","Senile incipient cataract"
"2882","223","H25.1","Senile nuclear cataract"
"2883","223","H25.2","Senile cataract, morgagnian type"
"2884","223","H25.8","Other senile cataract"
"2885","223","H25.9","Senile cataract, unspecified"
"2886","223","H26.0","Infantile, juvenile and presenile cataract"
"2887","223","H26.1","Traumatic cataract"
"2888","223","H26.2","Complicated cataract"
"2889","223","H26.3","Drug-induced cataract"
"2890","223","H26.4","After-cataract"
"2891","223","H26.8","Other specified cataract"
"2892","223","H26.9","Cataract, unspecified"
"2893","223","H27.0","Aphakia"
"2894","223","H27.1","Dislocation of lens"
"2895","223","H27.8","Other specified disorders of lens"
"2896","223","H27.9","Disorder of lens, unspecified"
"2897","223","H28.0","Diabetic cataract (E10-E14 with common fourth character 3)"
"2898","223","H28.1","Cataract in other endocrine, nutritional and metabolic diseases"
"2899","223","H28.2","Cataract in other diseases classified elsewhere"
"2900","223","H28.8","Other disorders of lens in diseases classified elsewhere"
"2901","232","H30.0","Focal chorioretinal inflammation"
"2902","232","H30.1","Disseminated chorioretinal inflammation"
"2903","232","H30.2","Posterior cyclitis"
"2904","232","H30.8","Other chorioretinal inflammations"
"2905","232","H30.9","Chorioretinal inflammation, unspecified"
"2906","232","H31.0","Chorioretinal scars"
"2907","232","H31.1","Choroidal degeneration"
"2908","232","H31.2","Hereditary choroidal dystrophy"
"2909","232","H31.3","Choroidal haemorrhage and rupture"
"2910","232","H31.4","Choroidal detachment"
"2911","232","H31.8","Other specified disorders of choroid"
"2912","232","H31.9","Disorder of choroid, unspecified"
"2913","232","H32.0","Chorioretinal inflammation infectious and parasitic diseases classified elsewhere"
"2914","232","H32.8","Other chorioretinal disorders in diseases classified elsewhere"
"2915","224","H33.0","Retinal detachment with retinal break"
"2916","224","H33.1","Retinoschisis and retinal cysts"
"2917","224","H33.2","Serous retinal detachment"
"2918","224","H33.3","Retinal breaks without detachment"
"2919","224","H33.4","Traction detachment of retina"
"2920","224","H33.5","Other retinal detachments"
"2921","233","H34.0","Transient retinal artery occlusion"
"2922","233","H34.1","Central retinal artery occlusion"
"2923","233","H34.2","Other retinal artery occlusions"
"2924","233","H34.8","Other retinal vascular occlusions"
"2925","233","H34.9","Retinal vascular occlusion, unspecified"
"2926","234","H35.0","Background retinopathy and retinal vascular changes"
"2927","234","H35.1","Retinopathy of prematurity"
"2928","234","H35.2","Other proliferative retinopathy"
"2929","234","H35.3","Degeneration of macula and posterior pole"
"2930","234","H35.4","Peripheral retinal degeneration"
"2931","234","H35.5","Hereditary retinal dystrophy"
"2932","234","H35.6","Retinal haemorrhage"
"2933","234","H35.7","Separation of retinal layers"
"2934","234","H35.8","Other specified retinal disorders"
"2935","234","H35.9","Retinal disorder, unspecified"
"2936","234","H36.0","Diabetic retinopathy (E10-E14 with common fourth character 3)"
"2937","234","H36.8","Other retinal disorders in diseases classified elsewhere"
"2938","225","H40.0","Glaucoma suspect"
"2939","225","H40.1","Primary open-angle glaucoma"
"2940","225","H40.2","Primary angle-closure glaucoma"
"2941","225","H40.3","Glaucoma secondary to eye trauma"
"2942","225","H40.4","Glaucoma secondary to eye inflammation"
"2943","225","H40.5","Glaucoma secondary to other eye disorders"
"2944","225","H40.6","Glaucoma secondary to drugs"
"2945","225","H40.8","Other glaucoma"
"2946","225","H40.9","Glaucoma, unspecified"
"2947","225","H42.0","Glaucoma in endocrine, nutritional and metabolic diseases"
"2948","225","H42.8","Glaucoma in other diseases classified elsewhere"
"2949","235","H43.0","Vitreous prolapse"
"2950","235","H43.1","Vitreous haemorrhage"
"2951","235","H43.2","Crystalline deposits in vitreous body"
"2952","235","H43.3","Other vitreous opacities"
"2953","235","H43.8","Other disorders of vitreous body"
"2954","235","H43.9","Disorder of vitreous body, unspecified"
"2955","235","H44.0","Purulent endophthalmitis"
"2956","235","H44.1","Other endophthalmitis"
"2957","235","H44.2","Degenerative myopia"
"2958","235","H44.3","Other degenerative disorders of globe"
"2959","235","H44.4","Hypotony of eye"
"2960","235","H44.5","Degenerated conditions of globe"
"2961","235","H44.6","Retained (old) intraocular foreign body, magnetic"
"2962","235","H44.7","Retained (old) intraocular foreign body, nonmagnetic"
"2963","235","H44.8","Other disorders of globe"
"2964","235","H44.9","Disorder of globe, unspecified"
"2965","235","H45.0","Vitreous haemorrhage in diseases classified elsewhere"
"2966","235","H45.1","Endophthalmitis in diseases classified elsewhere"
"2967","235","H45.8","Other disorders of vitreous body and globe in diseases classified elsewhere"
"2968","236","H46","Optic neuritis"
"2969","236","H47.0","Disorders of optic nerve, not elsewhere classified"
"2970","236","H47.1","Papilloedema, unspecified"
"2971","236","H47.2","Optic atrophy"
"2972","236","H47.3","Other disorders of optic disc"
"2973","236","H47.4","Disorders of optic chiasm"
"2974","236","H47.5","Disorders of other visual pathways"
"2975","236","H47.6","Disorders of visual cortex"
"2976","236","H47.7","Disorder of visual pathways, unspecified"
"2977","236","H48.0","Optic atrophy in diseases classified elsewhere"
"2978","236","H48.1","Retrobulbar neuritis in diseases classified elsewhere"
"2979","236","H48.8","Other disorder of optic nerve and visual pathways in diseases classified elsewhere"
"2980","226","H49.0","Third [oculomotor] nerve palsy"
"2981","226","H49.1","Fourth [trochlear] nerve palsy"
"2982","226","H49.2","Sixth [abducent] nerve palsy"
"2983","226","H49.3","Total (external) ophthalmoplegia"
"2984","226","H49.4","Progressive external ophthalmoplegia"
"2985","226","H49.8","Other paralytic strabismus"
"2986","226","H49.9","Paralytic strabismus, unspecified"
"2987","226","H50.0","Convergent concomitant strabismus"
"2988","226","H50.1","Divergent concomitant strabismus"
"2989","226","H50.2","Vertical strabismus"
"2990","226","H50.3","Intermittent heterotropia"
"2991","226","H50.4","Other and unspecified heterotropia"
"2992","226","H50.5","Heterophoria"
"2993","226","H50.6","Mechanical strabismus"
"2994","226","H50.8","Other specified strabismus"
"2995","226","H50.9","Strabismus, unspecified"
"2996","237","H51.0","Palsy of conjugate gaze"
"2997","237","H51.1","Convergence insufficiency and excess"
"2998","237","H51.2","Internuclear ophthalmoplegia"
"2999","237","H51.8","Other specified disorders of binocular movement"
"3000","237","H51.9","Disorder of binocular movement, unspecified"
